Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Risk
-1.1218591454265303,0,2,1,0,2,-0.8124717162824019,-0.9714564862517882,4,good
-1.0317753018944686,1,1,2,0,0,-0.013769606081983327,0.34807303810302276,4,good
1.3104046299391356,1,2,1,0,0,-0.6756951235275764,-0.7829522684868152,4,good
-1.3921106760227153,1,2,1,0,0,-0.7950887379389793,-1.0657085951342746,4,good
-0.6714399277662217,0,3,2,0,0,-0.20361002746409884,0.06531671145556327,5,good
-0.7615237712982834,1,1,1,1,0,0.49765591465345077,0.34807303810302276,0,good
-0.49127224070209835,1,2,2,0,1,-0.4799078937648164,-0.7829522684868152,1,good
1.7608238475994442,1,3,0,0,1,2.210050824030021,2.0446109979877796,1,good
-1.1218591454265303,1,2,1,0,1,2.210050824030021,2.0446109979877796,0,bad
-0.22102071010591323,0,2,1,0,0,-0.5142164036531505,0.34807303810302276,3,good
-0.31110455363797496,1,1,0,0,0,-0.7360781009310445,-0.21743961519189622,1,bad
0.5897338816826421,1,1,1,0,0,-0.7301312925504,-1.536969139546707,1,good
-1.1218591454265303,0,2,2,0,0,1.8645069486046826,1.4790983446928607,4,bad
-0.49127224070209835,1,2,1,0,0,-0.835801503006469,-1.0657085951342746,1,good
-0.22102071010591323,1,2,2,0,0,-0.9611419257985164,-0.5001959418393557,1,bad
-1.3921106760227153,0,2,1,3,1,-0.6743227831320431,-0.8772043773693017,4,good
-0.5813560842341601,1,2,1,0,0,0.2309644311214668,-0.5001959418393557,1,good
0.319482351086457,1,1,1,0,0,2.210050824030021,2.0446109979877796,1,good
0.4095661946185187,1,3,1,0,0,-0.7745036320059788,0.34807303810302276,7,bad
0.4095661946185187,1,2,1,2,0,-0.17204619836683144,0.15956882033804975,5,good
2.211243065259753,1,2,0,0,0,-0.46618448980948274,0.34807303810302276,1,good
-0.22102071010591323,0,1,1,0,0,-1.031131285970718,-0.7829522684868152,5,bad
-0.4011883971700366,0,2,1,1,0,-0.6949078890650436,-0.5001959418393557,3,good
-1.1218591454265303,0,2,1,1,0,0.348070811540314,-0.5001959418393557,1,good
-0.7615237712982834,1,2,1,0,0,-0.9140249055518709,-0.5001959418393557,5,good
-0.6714399277662217,1,2,1,0,0,-1.0407376687394516,-0.7829522684868152,5,good
-0.8516076148303452,1,2,2,0,0,-0.27725896202438943,-0.7829522684868152,1,good
-0.8516076148303452,0,2,1,0,0,-0.29601428076334546,-0.21743961519189622,5,good
-1.0317753018944686,1,2,0,0,0,0.7108261227596335,2.0446109979877796,1,bad
1.5806561605353209,1,2,1,0,0,-0.28686534479312303,0.34807303810302276,5,good
-0.8516076148303452,0,0,2,0,1,-0.5823759766313077,-0.5001959418393557,1,bad
-1.211942988958592,0,2,2,0,0,0.27396443018151223,-0.21743961519189622,4,good
0.04923082049027188,1,2,1,0,0,0.5095495314147399,-0.21743961519189622,0,bad
1.4905723170032592,0,3,0,0,0,-0.41998236315985943,-0.7829522684868152,1,good
0.5897338816826421,1,2,1,0,0,-0.2168759846209214,-0.7829522684868152,4,good
-0.7615237712982834,1,3,1,0,1,2.210050824030021,2.0446109979877796,1,bad
-0.5813560842341601,1,2,2,0,0,2.210050824030021,2.0446109979877796,0,bad
0.04923082049027188,1,2,1,1,0,-0.08192917906014047,0.34807303810302276,5,good
-0.31110455363797496,1,2,1,0,0,-0.6958227826620659,-0.21743961519189622,1,bad
2.6166203611540304,1,3,1,0,0,2.210050824030021,-1.3484649217817342,1,bad
1.9409915346635678,0,2,2,3,0,0.26115591982320085,0.9135856913979418,4,good
-1.0317753018944686,0,2,2,0,0,-0.8435780985811582,0.34807303810302276,1,bad
0.8599854122788272,1,1,1,2,0,-0.595184486989619,-1.3484649217817342,5,good
0.13931466402233358,0,2,1,3,0,-0.8069823547002685,0.34807303810302276,1,good
2.6166203611540304,1,3,0,0,0,1.6302941877669883,0.34807303810302276,1,good
0.319482351086457,1,2,0,0,2,-0.8143015034764464,-0.5001959418393557,5,bad
2.6166203611540304,1,2,1,0,0,-0.9702908617687389,-0.7829522684868152,5,good
-0.22102071010591323,1,2,1,0,0,-0.5489823603399958,0.34807303810302276,5,good
-0.5813560842341601,1,2,1,1,1,-0.07095045589587355,0.34807303810302276,5,good
-0.6714399277662217,1,3,2,0,1,2.210050824030021,1.4790983446928607,1,bad
-0.49127224070209835,1,3,2,0,1,-0.45200363905563795,-1.3484649217817342,5,good
-0.5813560842341601,1,2,1,0,0,0.9734005851050174,1.4790983446928607,4,bad
1.220320786407074,1,2,1,1,2,-0.880631289260559,-1.0657085951342746,5,good
-0.6714399277662217,1,2,1,1,2,-0.7905142699538681,-1.3484649217817342,1,good
2.481494595855938,1,2,1,0,0,1.731389930237946,2.0446109979877796,0,bad
-0.49127224070209835,1,3,1,0,0,2.210050824030021,1.7618546713403203,4,good
-0.4011883971700366,1,2,1,1,0,0.26069847302468974,0.34807303810302276,5,bad
-1.0317753018944686,1,2,1,0,2,-0.016056840074538937,-0.7829522684868152,5,good
-1.211942988958592,1,2,1,1,1,-0.7031419314382438,-0.5001959418393557,6,good
1.7608238475994442,0,0,0,0,0,-0.8513546941558472,-0.21743961519189622,6,bad
0.4095661946185187,0,2,2,0,1,-0.02291854205220576,-0.21743961519189622,4,good
2.0310753781956294,0,1,1,0,0,-1.2195993669573002,-0.7829522684868152,5,good
-1.1218591454265303,1,1,1,0,1,-0.8257376734392244,0.34807303810302276,1,bad
1.220320786407074,1,2,0,0,0,-0.039844073597117266,0.34807303810302276,1,good
-0.8516076148303452,1,3,1,2,0,0.08412400879939673,0.34807303810302276,5,good
-1.3921106760227153,1,2,2,0,1,-1.1281100072550758,-0.7829522684868152,5,good
0.8599854122788272,0,1,1,0,2,-0.0009610957236719184,-0.21743961519189622,4,good
-0.040853023041789824,1,1,2,1,0,-0.7470568240953115,-0.9714564862517882,1,good
-0.6714399277662217,0,2,1,0,1,0.5351665521313628,0.9135856913979418,0,good
-1.1218591454265303,0,2,1,0,0,-0.7104610802144218,-0.7829522684868152,5,good
-0.13093686657385153,0,3,1,0,1,-0.45154619225712683,0.34807303810302276,4,bad
2.481494595855938,1,2,1,0,0,-0.058141945537562134,0.34807303810302276,1,good
-1.1218591454265303,1,2,2,0,0,0.4843899574966283,0.34807303810302276,4,bad
0.13931466402233358,1,2,2,0,0,0.2858580469428014,-1.3484649217817342,1,good
0.04923082049027188,1,3,0,0,1,2.210050824030021,2.0446109979877796,1,good
-0.8516076148303452,0,1,1,0,1,-0.8865780976412037,-0.21743961519189622,5,good
1.0401530993429506,1,3,1,0,1,-0.8426632049841359,-1.3484649217817342,1,bad
0.319482351086457,1,1,1,0,0,-1.2008440482183442,-1.3484649217817342,5,good
-0.5813560842341601,0,2,1,0,0,0.20488996360633285,-0.7829522684868152,1,bad
-0.13093686657385153,0,1,0,0,1,-0.5553866155191515,0.34807303810302276,3,bad
1.8509076911315059,1,2,0,0,2,0.7981984612752577,2.0446109979877796,1,good
-0.7615237712982834,0,2,1,0,1,-0.8033227803121794,-0.21743961519189622,4,good
-0.7615237712982834,1,1,1,0,0,-0.7969185251330237,-0.9714564862517882,1,bad
1.1302369428750123,1,2,0,0,0,2.210050824030021,0.34807303810302276,1,good
2.6166203611540304,1,1,1,2,1,-1.0453121367245628,-0.7829522684868152,5,bad
0.6798177252147038,1,2,2,0,0,0.8196984608052805,-0.7829522684868152,1,bad
-0.040853023041789824,1,2,1,1,0,-0.13636534808296397,-1.0657085951342746,5,good
0.319482351086457,1,1,2,0,0,-0.4250142779434818,-0.7829522684868152,1,good
0.22939850755439528,1,2,1,0,0,-0.5155887440486839,-0.9714564862517882,5,good
-0.6714399277662217,0,2,2,0,0,-0.7539185260729783,-0.5001959418393557,1,good
-0.9416914583624069,0,3,1,0,0,2.210050824030021,1.4790983446928607,3,bad
-0.7615237712982834,1,1,1,0,0,-1.0288440519781625,-0.5944480507218421,1,good
-1.0317753018944686,1,2,2,1,0,1.434506958004228,0.9135856913979418,1,good
2.5715784393879995,1,1,1,0,0,0.3572197475105364,-1.0657085951342746,3,good
-0.4011883971700366,0,2,1,0,0,2.210050824030021,1.4790983446928607,5,good
0.04923082049027188,1,3,1,2,1,-0.3133972591067681,-0.7829522684868152,1,good
-0.4011883971700366,1,2,1,0,0,-0.12630151851571927,-0.21743961519189622,1,bad
-0.4011883971700366,1,1,1,1,1,2.210050824030021,1.4790983446928607,0,good
-0.22102071010591323,1,1,1,1,0,-1.0631525618664965,-0.7829522684868152,5,bad
-0.6714399277662217,0,2,1,0,0,-0.7635249088417119,-1.3484649217817342,5,good
1.0401530993429506,1,2,1,0,0,0.24102826068871147,2.0446109979877796,5,good
-0.49127224070209835,1,1,1,0,0,-0.4680142770035272,0.34807303810302276,4,good
-0.6714399277662217,0,2,1,1,1,-0.3536525773757468,-0.21743961519189622,1,bad
-0.5813560842341601,0,2,1,0,2,-1.083280221000986,-1.3484649217817342,5,good
-0.4011883971700366,1,1,1,0,1,-0.6999398038486659,-0.9714564862517882,4,good
0.04923082049027188,1,3,0,0,0,-0.5393759775712622,-1.3484649217817342,4,good
-0.4011883971700366,1,2,1,2,0,0.17332613450906548,0.34807303810302276,5,good
-0.22102071010591323,1,1,1,0,0,-0.21596109102389913,-0.7829522684868152,1,bad
2.3013269087918147,1,2,1,3,1,-0.704056825035266,-0.5001959418393557,6,bad
2.211243065259753,1,3,1,0,1,1.5630495083858533,-0.028935397426923224,1,good
1.220320786407074,1,1,1,0,2,0.276709110972579,0.9135856913979418,5,good
2.3013269087918147,1,1,2,1,1,-0.12996109290380825,0.06531671145556327,0,bad
0.319482351086457,1,3,1,0,1,2.210050824030021,0.34807303810302276,7,bad
-1.1218591454265303,1,1,1,0,1,-0.9163121395444265,-0.9714564862517882,5,good
2.481494595855938,1,1,1,0,0,-0.6386419328481756,-0.7829522684868152,5,good
-0.040853023041789824,1,1,1,0,0,0.7446771858494565,0.34807303810302276,1,good
0.4095661946185187,1,2,2,0,0,-0.7616951216476674,-0.5001959418393557,5,good
1.1302369428750123,0,1,2,0,1,-0.5745993810566186,-0.21743961519189622,5,good
-0.7615237712982834,0,0,1,0,0,-1.0526312855007407,-0.21743961519189622,3,bad
-0.13093686657385153,1,2,1,0,0,-0.5036951272873947,-0.21743961519189622,0,good
0.5897338816826421,1,1,1,0,0,-0.6894185274829101,-1.536969139546707,5,good
-1.1218591454265303,0,2,1,0,0,-1.1907802186510996,-1.3484649217817342,3,bad
0.22939850755439528,1,2,1,0,0,0.39473038498844837,2.0446109979877796,0,bad
-0.040853023041789824,1,2,1,0,0,-1.079620646612897,-0.7829522684868152,1,bad
1.9409915346635678,1,2,0,0,1,-0.37789725769683624,1.4790983446928607,1,bad
-0.040853023041789824,1,1,1,1,0,0.6079005930946311,-0.21743961519189622,1,good
0.04923082049027188,1,3,1,0,0,-0.8110993758868685,0.34807303810302276,5,good
-0.4011883971700366,1,2,1,0,0,1.509070786161541,0.9135856913979418,4,bad
-0.31110455363797496,1,1,1,0,1,-0.8005780995211127,-0.21743961519189622,5,good
0.7699015687467655,1,1,1,0,0,0.761602717394368,-1.3484649217817342,1,good
0.7699015687467655,1,2,1,2,0,-0.30928023792016796,0.34807303810302276,0,good
-1.211942988958592,0,2,1,0,0,-0.568652572675974,-0.21743961519189622,4,bad
1.220320786407074,0,2,1,0,1,-0.8961844804099371,-0.7829522684868152,5,good
-1.1218591454265303,1,1,1,2,1,-0.24295045213605532,0.6308293647504822,5,bad
2.3013269087918147,1,2,0,0,1,-0.8289398010288023,-0.21743961519189622,3,good
0.4095661946185187,1,2,1,0,0,-0.6706632087439541,0.34807303810302276,4,good
-0.8516076148303452,1,2,1,0,2,0.5301346373477405,1.4790983446928607,5,bad
2.121159221727691,0,2,2,0,1,1.539262274863275,2.0446109979877796,0,bad
-0.22102071010591323,1,2,1,0,0,-0.45429087304819354,0.34807303810302276,6,good
-0.7615237712982834,1,2,1,1,1,-0.48311002135439424,-0.7829522684868152,1,good
0.7699015687467655,1,2,0,2,0,2.210050824030021,2.0446109979877796,1,bad
-1.0317753018944686,1,2,1,1,1,1.6051346138488765,2.0446109979877796,1,bad
-1.211942988958592,1,2,1,2,0,-0.10205683819462982,0.34807303810302276,4,good
0.5897338816826421,1,3,1,0,0,2.210050824030021,2.0446109979877796,1,good
-0.49127224070209835,1,2,1,1,1,0.23553889910657802,2.0446109979877796,0,good
-0.4011883971700366,1,3,0,1,1,2.0726452419272428,2.0446109979877796,7,good
0.950069255810889,0,1,1,0,2,-0.36600364093554705,-0.7829522684868152,4,good
-0.040853023041789824,1,2,0,0,0,2.210050824030021,2.0446109979877796,1,good
0.13931466402233358,1,2,0,0,0,-0.5636206578923517,1.4790983446928607,3,bad
-0.040853023041789824,1,2,1,2,0,-0.6272057628853975,-0.7829522684868152,5,good
-0.22102071010591323,1,2,1,0,0,0.010475074239106125,-1.0657085951342746,5,good
-1.0317753018944686,0,2,2,0,0,-0.6848440594977989,-1.3484649217817342,5,good
-1.3020268324906537,0,2,1,0,0,-0.9904185209032282,-0.7829522684868152,5,good
-1.3020268324906537,1,2,2,0,1,-0.12447173132167479,-0.21743961519189622,1,good
0.13931466402233358,1,1,1,0,0,0.2350814523080669,-0.7829522684868152,3,good
-0.49127224070209835,1,3,1,1,1,-0.5178759780412395,0.9135856913979418,5,bad
1.5806561605353209,1,3,0,0,0,2.2021026859058903,-0.7829522684868152,4,bad
0.950069255810889,1,3,1,0,0,2.0941452414572654,2.0446109979877796,0,good
0.8599854122788272,1,2,1,0,0,-0.3422164074129687,0.34807303810302276,1,bad
1.1302369428750123,1,2,1,0,0,-0.9272908627086934,0.34807303810302276,5,bad
-0.5813560842341601,0,2,1,0,0,-0.4025993848164368,-0.7829522684868152,5,good
2.211243065259753,1,2,1,0,0,-0.3682908749281027,-0.7829522684868152,4,bad
-0.9416914583624069,0,2,1,0,0,-0.37195044931619164,-0.21743961519189622,5,good
-0.7615237712982834,1,2,1,3,0,2.210050824030021,0.6308293647504822,1,good
-0.9416914583624069,1,0,1,0,0,-0.26445045166607806,-0.21743961519189622,4,bad
-0.7615237712982834,1,2,1,0,2,-0.7795355467896011,-0.9714564862517882,5,good
2.6166203611540304,1,0,1,0,2,-0.8014929931181349,-1.3484649217817342,1,good
-1.0317753018944686,1,2,2,0,1,-0.3330674714427463,1.4790983446928607,5,good
-0.4011883971700366,1,2,1,1,1,-0.7328759733414667,-1.3484649217817342,0,good
-0.6714399277662217,1,2,0,0,0,0.13352826303859788,-0.5001959418393557,4,good
0.319482351086457,1,3,0,0,0,0.09052826397855243,1.4790983446928607,1,good
-0.7615237712982834,1,1,1,0,1,-0.9007589483950484,-1.0657085951342746,5,good
-1.3020268324906537,1,1,1,0,0,1.6087941882369654,0.34807303810302276,0,good
0.319482351086457,1,2,0,0,0,2.210050824030021,2.0446109979877796,1,bad
-0.5813560842341601,0,2,1,0,0,0.41531549092144887,-0.5001959418393557,1,bad
0.4095661946185187,1,0,1,0,1,0.24651762227084495,-0.21743961519189622,0,good
-1.0317753018944686,0,1,1,0,0,-1.1093546885161198,-0.7829522684868152,5,bad
-0.7615237712982834,1,1,1,0,1,1.9976239669714189,2.0446109979877796,5,good
-0.22102071010591323,1,2,1,0,0,-0.010110031693894354,-0.5001959418393557,1,good
-0.040853023041789824,1,0,1,0,1,-0.6871312934903545,-1.0657085951342746,1,good
-0.13093686657385153,1,2,1,0,1,-0.10342917859016319,0.34807303810302276,0,good
-1.211942988958592,1,2,1,0,1,0.3572197475105364,0.9135856913979418,4,good
0.7699015687467655,0,3,0,0,1,2.210050824030021,0.34807303810302276,1,bad
0.13931466402233358,1,2,1,0,2,-0.43507810751072645,-0.21743961519189622,5,bad
-0.13093686657385153,1,2,1,1,1,-0.19629087868792092,-0.21743961519189622,0,good
-1.3921106760227153,0,2,1,0,1,-0.49591853171270567,0.34807303810302276,5,good
-1.0317753018944686,0,3,1,1,1,1.9930494989863075,2.0446109979877796,1,bad
-0.22102071010591323,1,1,2,0,1,-0.3051632167335679,1.4790983446928607,6,bad
-0.4011883971700366,0,2,1,0,0,-0.5004929996978169,-1.3484649217817342,5,good
-0.5813560842341601,1,2,1,0,0,-0.14093981606807518,0.7250814736329687,5,good
2.481494595855938,1,2,0,0,2,-1.0384504347468961,-0.9714564862517882,1,good
0.8599854122788272,1,3,1,0,0,2.210050824030021,-0.5944480507218421,1,bad
-0.8516076148303452,0,2,2,0,0,-0.10937598697080778,0.34807303810302276,1,good
-0.31110455363797496,1,2,1,0,0,0.7007622931923888,0.9135856913979418,4,good
0.5897338816826421,1,2,1,2,0,-1.1569291555612766,-0.7829522684868152,5,good
1.6707400040673825,1,2,1,0,0,-4.620212664967489e-05,2.0446109979877796,2,bad
-1.1218591454265303,0,3,1,0,2,-0.4986632125037724,-0.21743961519189622,1,good
-1.1218591454265303,0,2,2,0,0,-0.41403555477921483,-0.9714564862517882,4,good
-1.3020268324906537,0,2,2,1,1,0.1783580492926878,0.9135856913979418,4,bad
1.5806561605353209,0,2,1,0,0,-1.0320461795677403,-0.7829522684868152,3,bad
-0.31110455363797496,1,2,1,0,0,0.7057942079760112,-0.21743961519189622,5,good
-0.5813560842341601,0,3,1,0,0,-0.17021641117278696,0.34807303810302276,1,good
1.9409915346635678,1,1,1,0,0,-1.071386604239697,-0.7829522684868152,5,bad
-0.4011883971700366,1,2,1,0,0,-0.7735887384089566,-0.5001959418393557,5,good
2.481494595855938,1,2,1,0,0,2.0790494971063986,0.9135856913979418,1,good
